id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3553150,(2010 XD11),0.6991252322,1.5632915441,148818.2332753332,66277071.13743182,Earth,False,17.9,False
3704771,(2015 BJ92),0.1756123185,0.3926810818,52439.1096185665,59885853.173083775,Earth,False,20.9,False
3074752,(2001 GR2),0.1272198785,0.2844722965,69482.3204993796,11331088.840663584,Earth,False,21.6,True
3879231,(2019 UO),0.2597496533,0.580817882,78047.7714561366,56374673.84953412,Earth,False,20.05,True
3392084,(2007 VG),0.160160338,0.358129403,113618.7993706117,22797553.027509887,Earth,False,21.1,True
2385252,385252 (2001 EB18),0.3503926411,0.7835017643,89979.0242232517,15900605.3565477,Earth,False,19.4,True
3477574,(2009 WJ1),0.1529519353,0.3420109247,72342.2679488068,28120956.02646961,Earth,False,21.2,True
2513312,513312 (2007 DM41),0.1058168859,0.2366137501,71392.6751386889,68379558.27346122,Earth,False,22.0,True
2329614,329614 (2003 KU2),0.7354530894,1.644523102,85386.7744381069,48995468.7218359,Earth,False,17.79,True
3797857,(2018 BF3),0.0167708462,0.0375007522,48481.3945291327,242854.354758257,Earth,False,26.0,False
3757572,(2016 NL56),0.1756123185,0.3926810818,38297.0591771735,34779499.07147755,Earth,False,20.9,True
3724213,(2015 OO),0.096506147,0.2157943048,26264.397802974,74725285.82934947,Earth,False,22.2,False
3893738,(2019 VG6),0.1480999721,0.331161605,41151.9363272597,25429964.587984905,Earth,False,21.27,True
3789225,(2017 VR12),0.2016299194,0.4508582062,56633.4527209204,58975323.31384328,Earth,False,20.6,True
3674335,(2014 MK55),0.1394938229,0.3119176705,27130.6770384906,18008458.014661875,Earth,False,21.4,True
2442523,442523 (2011 WU95),0.3346223745,0.7482383761,26074.3120572541,16313118.266718496,Earth,False,19.5,True
2164216,164216 (2004 OT11),0.9650614696,2.1579430484,63929.3947929187,63145798.26758925,Earth,False,17.2,True
3743605,(2016 CU193),0.2783267681,0.6223575734,96459.6353342918,32189132.96475219,Earth,False,19.9,True
3547799,(2010 TK),0.0231502122,0.0517654482,83619.1871692805,66406673.86084613,Earth,False,25.3,False
3648205,(2013 RH74),0.1756123185,0.3926810818,53157.5610914696,25583282.149183303,Earth,False,20.9,True
54055031,(2020 TZ),0.0076657557,0.0171411509,33196.1659403722,1682260.81008353,Earth,False,27.7,False
3713305,(2015 FK),0.022108281,0.0494356193,25277.195179999,1402743.308541413,Earth,False,25.4,False
3781871,(2017 SG14),0.2251930467,0.5035469604,82576.560189519,64488892.56702344,Earth,False,20.36,True
3720354,(2015 KR121),0.0880146521,0.1968067451,15601.7461948901,38176498.88289458,Earth,False,22.4,False
3826710,(2018 PD20),0.0088014652,0.0196806745,75738.6072431856,54189223.02595586,Earth,False,27.4,False
2163683,163683 (2002 YP2),0.4212646106,0.9419763057,104505.5272452408,30136849.781830344,Earth,False,19.0,True
2405762,405762 (2005 YO180),0.233644185,0.5224442801,60263.1313646216,28053091.73065304,Earth,False,20.28,True
2348400,348400 (2005 JF21),0.930154254,2.0798881414,50428.7059669394,43549473.14069027,Earth,False,17.28,True
3986740,(2020 BX),0.1058168859,0.2366137501,43788.654745321,50141764.704518095,Earth,False,22.0,True
3646734,(2013 QC11),0.1283970296,0.2871044863,71459.1900082174,63271025.44778329,Earth,False,21.58,True
2453707,453707 (2010 XY72),0.4619074603,1.0328564805,78130.4680071241,61171657.4423032,Earth,False,18.8,True
2482344,482344 (2011 WL15),0.3051792326,0.6824015094,57929.8995030006,56932419.28905938,Earth,False,19.7,True
3392297,(2007 UB66),0.4836764882,1.0815335068,76069.012436716,47708679.78447636,Earth,False,18.7,False
2380476,380476 (2003 YO1),0.3536347843,0.7907514169,54295.5176133872,46076362.79176424,Earth,False,19.38,False
2189040,189040 (2000 MU1),0.2809020939,0.6281161771,53994.8755690819,31710155.067321222,Earth,False,19.88,True
3663955,(2014 EG45),0.1108038821,0.2477650126,86687.2791616115,62013072.12817732,Earth,False,21.9,True
3752454,(2016 HV3),0.2526707542,0.5649889822,71944.8259230569,47240173.51354859,Earth,False,20.11,True
3736776,(2015 XW377),0.1160259082,0.2594418179,77529.680470084,70236841.99417868,Earth,False,21.8,True
54170850,(2019 LH27),0.0124897854,0.0279280092,20359.7108536289,3911081.656871994,Earth,False,26.64,False
3752780,(2016 JW5),0.1082816778,0.2421251924,49181.4393128622,5263283.60926986,Earth,False,21.95,True
54092911,(2020 WB3),0.2315021222,0.5176544822,52344.4834485378,34881712.594063975,Earth,False,20.3,True
3713948,(2015 FC34),0.0667659413,0.1492931834,57076.0510955144,9720076.035738798,Earth,False,23.0,False
54051321,(2020 QZ3),0.1756123185,0.3926810818,67576.0735723882,42443825.18813448,Earth,False,20.9,True
3773751,(2017 FE157),0.046190746,0.1032856481,30843.1163006494,7046358.812900852,Earth,False,23.8,False
2366774,366774 (2004 TB18),0.7880521833,1.7621382518,60536.4874962613,59043525.326851375,Earth,False,17.64,True
54216370,(2021 VU3),0.0071871213,0.0160708919,38459.7023769137,2115494.207072498,Earth,False,27.84,False
3838938,(2019 DF2),0.1756123185,0.3926810818,88114.690004926,45065304.15122968,Earth,False,20.9,False
3757048,(2016 PW8),0.0160160338,0.0358129403,50877.3384882914,2354302.971672558,Earth,False,26.1,False
54049906,(2020 PP),0.1748054532,0.3908768761,47901.022801092,44426798.09214791,Earth,False,20.91,True
3644046,(2013 LN31),0.2658,0.5943468684,147723.5149380868,66820444.978862345,Earth,False,20.0,True
54252590,(2022 ET3),0.012839703,0.0287104486,46562.8448603772,2897456.679837379,Earth,False,26.58,False
3475240,(2009 VB1),0.0506471459,0.1132504611,59311.7363502101,26584180.08742767,Earth,False,23.6,False
3588898,(2011 WB39),0.0530340723,0.1185877909,23631.9664603915,23968541.140941314,Earth,False,23.5,False
3771642,(2017 FJ3),0.0027832677,0.0062235757,20936.456685502,18539614.21300929,Earth,False,29.9,False
3130462,(2002 MT3),0.2783267681,0.6223575734,61716.0479563541,23652308.47743593,Earth,False,19.9,True
54269394,(2022 GX1),0.0537718498,0.1202375114,45650.2275439672,15341960.773984592,Earth,False,23.47,False
3774728,(2017 KZ4),0.1925550782,0.4305662442,90609.633376492,65694562.26881249,Earth,False,20.7,True
3645122,(2013 ON2),0.0305179233,0.0682401509,29250.7777569348,6295501.342617638,Earth,False,24.7,False
2252399,252399 (2001 TX44),0.3455850738,0.7727517171,46985.3519415484,37822863.9992884,Earth,False,19.43,True
2250620,250620 (2005 GE59),0.6584987829,1.4724480417,75144.7087156087,29603948.32985215,Earth,False,18.03,True
3702706,(2014 YS),0.0334622374,0.0748238376,58976.551601527,33995099.813968025,Earth,False,24.5,False
3789741,(2017 WY27),0.0069912523,0.0156329154,27674.8018576763,53256393.82397722,Earth,False,27.9,False
3843128,(2019 NA2),0.1830437804,0.4092983358,123977.8236505316,54687988.188772365,Earth,False,20.81,True
54262971,(2022 FG),0.1266353563,0.283165265,46486.2572698867,53739284.07970336,Earth,False,21.61,True
54190303,(2021 QV1),0.0126635356,0.0283165265,70453.1846102216,72816802.04314727,Earth,False,26.61,False
3556126,(2011 BM45),0.1272198785,0.2844722965,72917.5744233155,35213219.03553869,Earth,False,21.6,True
3407608,(2008 FW5),0.1332155667,0.2978790628,39237.3431531982,5346449.867294487,Earth,False,21.5,True
54101660,(2020 YQ1),0.0589596608,0.1318378096,41982.773748035,16520775.264542729,Earth,False,23.27,False
2053550,53550 (2000 BF19),0.3931470096,0.8791034386,33421.5169641558,20595549.54369124,Earth,False,19.15,True
3329371,(2006 GC1),0.2111324448,0.4721064988,154566.8113327776,73766629.73693848,Earth,False,20.5,True
3582138,(2011 UH20),0.1669379118,0.3732845187,99063.1868429329,51878606.29747112,Earth,False,21.01,True
3290081,(2005 RP6),0.1529519353,0.3420109247,52693.9393255027,21529643.01222904,Earth,False,21.2,False
2001980,1980 Tezcatlipoca (1950 LA),4.6190746028,10.328564805,50104.5921721937,49427995.16417061,Earth,False,13.8,False
3623952,(2013 AV60),0.4881518917,1.0915408131,116715.9902800669,51049995.97752625,Earth,False,18.68,False
3549392,(2010 TV149),0.4792421155,1.071617948,93639.5857537056,72517367.30559014,Earth,False,18.72,True
2171839,171839 (2001 JM1),0.4097839804,0.9163048363,39546.7821019642,8647741.180145452,Earth,False,19.06,True
3713304,(2015 FJ),0.1925550782,0.4305662442,60464.1034891382,40044240.0183176,Earth,False,20.7,True
3638201,(2013 HT25),0.0046190746,0.0103285648,107351.4268653037,53880.978993427,Earth,False,28.8,False
3735539,(2015 WG9),0.2221032822,0.4966380371,101227.6668594874,9687706.258065216,Earth,False,20.39,True
3791341,(2017 XT60),0.0088014652,0.0196806745,25298.2142422791,3047816.840743751,Earth,False,27.4,False
3183847,(2004 LO2),0.02658,0.0594346868,66955.34783552,44214954.37353492,Earth,False,25.0,False
3991592,(2020 DA),0.0334622374,0.0748238376,37325.7311338724,3024704.089507047,Earth,False,24.5,False
3825479,(2018 MW6),0.3346223745,0.7482383761,54290.108559523,39580672.51163085,Earth,False,19.5,True
3515377,(2010 GU21),0.160160338,0.358129403,38170.8704687353,3071838.638397297,Earth,False,21.1,True
3714118,(2015 FB36),0.1529519353,0.3420109247,73673.9733750476,70697097.65834,Earth,False,21.2,False
3747356,(2016 EK158),0.2101623793,0.4699373665,61676.9944697765,42193177.56225816,Earth,False,20.51,False
2216707,216707 (2004 XP164),0.8138698807,1.819868378,41758.9854903133,72273753.18812951,Earth,False,17.57,False
3578912,(2011 SA25),0.04411182,0.0986370281,46142.0438468846,28482728.39093296,Earth,False,23.9,False
3645089,(2013 NF19),0.1272198785,0.2844722965,118466.7884045834,41378668.81625266,Earth,False,21.6,True
2422699,422699 (2000 PD3),0.620233153,1.3868834919,56087.846024306,16402940.94180792,Earth,False,18.16,True
54235524,(2022 AO1),0.0031956189,0.007145621,50699.9201593154,347610.263225757,Earth,False,29.6,False
3785686,(2017 TG2),0.1272198785,0.2844722965,69219.9949215971,7615520.933553458,Earth,False,21.6,True
3646735,(2013 QE11),0.0139493823,0.0311917671,26647.4721381555,67194266.3896093,Earth,False,26.4,False
3715512,(2015 GF1),0.0766575574,0.1714115092,41837.4222626524,9064565.695406878,Earth,False,22.7,False
3536555,(2010 MU112),0.1925550782,0.4305662442,103846.3572547328,73405355.98217586,Earth,False,20.7,True
3776271,(2017 ML8),0.058150704,0.130028927,22123.6530486815,18571091.115795776,Earth,False,23.3,False
54114204,(2021 CD5),0.0192555078,0.0430566244,53472.4876943255,4616315.546671532,Earth,False,25.7,False
54220857,(2021 VN22),0.1332155667,0.2978790628,65966.5373363035,45879923.89885471,Earth,False,21.5,True
3423762,(2008 PJ9),0.1108038821,0.2477650126,48352.4867371248,6517367.93900318,Earth,False,21.9,True
54214723,(2021 UZ6),0.0239086457,0.0534613571,39920.3690135652,20954481.04460328,Earth,False,25.23,False
3329279,(2006 GC),0.0421264611,0.0941976306,44194.4819245973,6282013.329382272,Earth,False,24.0,False
54106567,(2021 BA2),0.0291443905,0.0651688382,38751.6702931618,6923905.506331926,Earth,False,24.8,False
2208023,208023 (1999 AQ10),0.2111324448,0.4721064988,78503.739902271,70699240.6927071,Earth,False,20.5,True
3388315,(2007 TU24),0.2315021222,0.5176544822,33294.2505923186,554168.778850365,Earth,False,20.3,True
3070541,(2001 EC),0.4949427609,1.1067256584,80976.4231441342,1471204.036105892,Earth,False,18.65,True
54087862,(2020 US7),0.0183888672,0.0411187571,52269.2084809663,40585822.45517444,Earth,False,25.8,False
3359270,(2006 WT1),0.2658,0.5943468684,45546.5987858923,12748258.425321216,Earth,False,20.0,True
2391211,391211 (2006 HZ51),0.5230641758,1.1696070537,58828.7460225438,49635343.70614668,Earth,False,18.53,True
54244526,(2022 CK),0.04411182,0.0986370281,48317.9395512917,38341183.84768195,Earth,False,23.9,False
3022974,(1999 TT16),0.2954982931,0.6607542706,58213.0480505411,4599237.079837657,Earth,False,19.77,True
3702941,(2014 YQ9),0.0211132445,0.0472106499,26007.2624593608,6475304.623267847,Earth,False,25.5,False
3596845,(2012 BJ86),0.1460679643,0.3266178974,76812.3094429912,22164244.8212202,Earth,False,21.3,True
3536611,(2010 NU1),0.160160338,0.358129403,138116.4872263333,73569362.70014021,Earth,False,21.1,False
3726714,(2015 RV1),0.2914439045,0.6516883822,61863.7403848111,74197410.28237157,Earth,False,19.8,False
3879295,(2019 UK2),0.0073207399,0.016369672,28578.3914539623,868515.102973763,Earth,False,27.8,False
2513572,513572 (2010 VX39),0.4023045798,0.8995803882,65319.8018936465,66944275.69285952,Earth,False,19.1,False
54134953,(2021 FX3),0.0821400526,0.1836707413,46836.3362047816,39163272.4185646,Earth,False,22.55,False
3512697,(2010 FQ9),0.0699125232,0.1563291544,6385.8853772603,37071732.76490308,Earth,False,22.9,False
3728857,(2015 SY16),0.1214940408,0.2716689341,47056.9889670332,48477852.05823028,Earth,False,21.7,True
3071762,(2001 EC16),0.0921626549,0.2060819612,36320.1472385658,1696340.826969847,Earth,False,22.3,False
3402205,(2008 CF22),0.0167708462,0.0375007522,47060.6655316327,9190032.905383332,Earth,False,26.0,False
54051258,(2020 QH2),0.1108038821,0.2477650126,11907.4069195263,37788873.822366334,Earth,False,21.9,False
54054405,(2020 SB),0.2315021222,0.5176544822,58672.5979960778,74380966.43502776,Earth,False,20.3,False
3582143,(2011 UT20),0.219055911,0.4898239078,72605.1884076349,34723807.65906139,Earth,False,20.42,True
54230517,(2021 XL6),0.1536579294,0.3435895754,72468.4368968492,57722270.98501616,Earth,False,21.19,True
3766323,(2017 AW3),0.1756123185,0.3926810818,63634.8500284986,39453961.634721935,Earth,False,20.9,False
3537858,(2010 OA1),0.0530340723,0.1185877909,33244.0271689222,3534281.303739718,Earth,False,23.5,False
2386298,386298 (2008 SR7),0.2609486033,0.5834988155,26922.3620810393,70129286.7355688,Earth,False,20.04,False
3824066,(2018 JP1),0.1838886721,0.411187571,36535.3611340684,52416842.96300564,Earth,False,20.8,False
3843775,(2019 RW),0.1058168859,0.2366137501,50636.1659851238,17204049.51844731,Earth,False,22.0,True
54053746,(2020 RV),0.0192555078,0.0430566244,53923.3153542248,7208071.387689618,Earth,False,25.7,False
3467355,(2009 SW17),0.2783267681,0.6223575734,70856.8158563654,35262475.7349334,Earth,False,19.9,True
54185791,(2021 PB17),0.0222103282,0.0496638037,61353.0424456319,61479480.47650629,Earth,False,25.39,False
3250194,(2004 QJ13),0.0231502122,0.0517654482,22095.5666888334,6078793.254784371,Earth,False,25.3,False
3624741,(2013 BC18),0.4451998164,0.9954970531,128299.3370977511,57027713.98495724,Earth,False,18.88,True
2508908,508908 (2003 YX1),0.1756123185,0.3926810818,30940.0696760984,3575092.769539104,Earth,False,20.9,True
3842906,(2019 LO5),0.0608912622,0.1361570015,63889.5177218722,10079576.90614406,Earth,False,23.2,False
3651198,(2013 TV135),0.3346223745,0.7482383761,31717.123537495,6696228.588514732,Earth,False,19.5,True
3836658,(2018 WM2),0.0350392641,0.0783501764,34878.910212877,67778223.39552982,Earth,False,24.4,False
3676117,(2014 OM207),0.0040230458,0.0089958039,30365.2577052359,269304.170721264,Earth,False,29.1,False
3842747,(2019 KQ5),0.1214940408,0.2716689341,87171.1350899875,37484537.19644314,Earth,False,21.7,True
3588846,(2011 WE32),0.2016299194,0.4508582062,42906.113072842,49194626.570992455,Earth,False,20.6,False
54017566,(2020 MF1),0.0080270317,0.0179489885,37918.1292613474,501105.127819683,Earth,False,27.6,False
3443806,(2008 YW32),0.0242412481,0.0542050786,24536.0280262945,6668960.681639843,Earth,False,25.2,False
3726783,(2015 RB2),0.0766575574,0.1714115092,72764.5696254047,50992233.14324334,Earth,False,22.7,False
3745901,(2016 EO56),0.0667659413,0.1492931834,86914.4185469164,27129591.885681417,Earth,False,23.0,False
3879384,(2019 UC4),0.1529519353,0.3420109247,90248.1303075012,66998622.11570586,Earth,False,21.2,True
3989242,(2020 BN10),0.1684825693,0.3767384779,48595.2922511406,11974538.869992267,Earth,False,20.99,True
3071767,(2001 FC58),0.2210828104,0.4943561926,26777.9172577973,17309562.511815306,Earth,False,20.4,True
3671874,(2014 KD),0.0350392641,0.0783501764,34803.321409784,2976968.59101322,Earth,False,24.4,False
2523606,523606 (2005 CJ),0.2424124811,0.5420507863,35001.8859168142,13811926.597592276,Earth,False,20.2,True
3764720,(2016 WP3),0.0211132445,0.0472106499,47966.7005989931,47503940.93246307,Earth,False,25.5,False
3607667,(2012 PP28),0.3669061375,0.8204270649,44061.6394162422,31306548.46634088,Earth,False,19.3,True
3696153,(2014 WA),0.0060891262,0.0136157002,84333.9486172997,72467688.94963905,Earth,False,28.2,False
3666411,(2014 EQ49),0.1160259082,0.2594418179,31519.2647879019,37697578.68536208,Earth,False,21.8,True
3311865,(2006 AR3),0.2016299194,0.4508582062,39003.5569290084,16442268.9801686,Earth,False,20.6,True
3648839,(2013 TM4),0.0358554334,0.0801751865,46328.7462740057,36718999.941493206,Earth,False,24.35,False
3826894,(2018 QT),0.1756123185,0.3926810818,66687.8317134872,31555519.384330463,Earth,False,20.9,True
3893633,(2019 WV3),0.0133215567,0.0297879063,26423.5792750978,7388056.998223783,Earth,False,26.5,False
54088805,(2020 WG),0.1198270801,0.2679414966,70417.1291487329,53908198.40067244,Earth,False,21.73,True
3620863,(2012 XA133),0.1677084622,0.3750075218,57738.1400006807,38861542.924480624,Earth,False,21.0,True
2162687,162687 (2000 UH1),0.4451998164,0.9954970531,82334.4331643255,66998785.77577565,Earth,False,18.88,True
2382825,382825 (2003 XB22),0.3669061375,0.8204270649,56922.3685551402,62122084.42516162,Earth,False,19.3,True
3775095,(2017 KW31),0.0133215567,0.0297879063,38506.6088352421,11700508.63328154,Earth,False,26.5,False
2067381,67381 (2000 OL8),0.2914439045,0.6516883822,55586.822358326,11796474.17090784,Earth,False,19.8,True
2385605,385605 (2005 EJ225),0.4212646106,0.9419763057,44349.888372188,32133056.45749907,Earth,False,19.0,True
3074753,(2001 GT2),0.2914439045,0.6516883822,45702.4183941686,6790793.785359323,Earth,False,19.8,True
54272762,(2022 GK4),0.0082900085,0.0185370226,52348.1845536425,59295391.90609205,Earth,False,27.53,False
3632077,(2013 ED68),0.0066765941,0.0149293183,75919.0820839106,71813814.64153305,Earth,False,28.0,False
3827422,(2018 RT3),0.1010543415,0.2259643771,78323.8809671316,19613310.513938144,Earth,False,22.1,False
2469737,469737 (2005 NW44),0.2210828104,0.4943561926,65102.691609036,31426248.16979608,Earth,False,20.4,False
2482488,482488 (2012 SW20),0.3051792326,0.6824015094,55441.2012626581,23935073.150344275,Earth,False,19.7,True
3843361,(2019 OK1),0.0384197891,0.0859092601,16321.7620641935,59419917.6966726,Earth,False,24.2,False
3378351,(2007 LV8),0.2538370294,0.5675968529,30721.591156284,24766700.769568328,Earth,False,20.1,False
3582524,(2011 UD64),0.0231502122,0.0517654482,58745.5418218104,44927126.19367103,Earth,False,25.3,False
2163249,163249 (2002 GT),0.4814541966,1.0765643117,27907.2965653852,73099614.75193167,Earth,False,18.71,True
3751725,(2016 GU216),0.5064714588,1.1325046106,104789.1879146092,71138338.59547624,Earth,False,18.6,False
3773664,(2017 FW128),0.008405334,0.0187948982,22371.3639844504,2001068.576524151,Earth,False,27.5,False
3736674,(2015 XU351),0.3669061375,0.8204270649,60326.8076965662,41286519.41557156,Earth,False,19.3,False
3632675,(2013 EV108),0.1925550782,0.4305662442,47624.5656957949,6588512.452355459,Earth,False,20.7,True
54016481,(2020 GW1),0.0183888672,0.0411187571,47708.8138468336,2262738.738019741,Earth,False,25.8,False
2531914,531914 (2013 BW76),0.5426939457,1.2135005535,102704.5268739108,72242733.14227822,Earth,False,18.45,True
3429819,(2008 TD2),0.1092835959,0.2443655492,70441.6299138976,72765320.23999394,Earth,False,21.93,True
3879143,(2019 TR6),0.0278326768,0.0622357573,30879.188424472,9595097.801360223,Earth,False,24.9,False
3422250,(2008 OP8),0.2914439045,0.6516883822,49798.0121341597,35488039.26868132,Earth,False,19.8,True
54051414,(2020 QC6),0.2210828104,0.4943561926,70107.4795620474,34724944.09424062,Earth,False,20.4,True
3412895,(2008 KF6),0.0530340723,0.1185877909,30686.1664664087,8310745.85818235,Earth,False,23.5,False
3976536,(2020 AT1),0.008405334,0.0187948982,71102.29771094,69449214.87838796,Earth,False,27.5,False
3471688,(2009 UL1),0.0530340723,0.1185877909,82018.4454885791,19440557.27226828,Earth,False,23.5,False
3578689,(2011 ST12),0.0139493823,0.0311917671,36382.0419839174,20560851.08069387,Earth,False,26.4,False
3177204,(2004 FW1),0.1756123185,0.3926810818,102989.904395639,22749886.583392847,Earth,False,20.9,True
3005806,(1983 LC),0.3424167308,0.7656670868,70007.6879355492,10334476.507400043,Earth,False,19.45,True
54169406,(2021 NQ5),0.1501602479,0.3357685218,86837.0572948234,61441598.54091576,Earth,False,21.24,True
3837568,(2019 AY),0.0608912622,0.1361570015,3958.8191689397,64202387.22929532,Earth,False,23.2,False
2039572,39572 (1993 DQ1),1.2958507267,2.8976103136,49756.5606435174,32956410.0728498,Earth,False,16.56,True
2066959,66959 (1999 XO35),1.2605351968,2.8186423881,47210.9826900445,39522080.47131432,Earth,False,16.62,False
3840742,(2019 FR2),0.0080270317,0.0179489885,29703.3288401172,817377.075725721,Earth,False,27.6,False
2164211,164211 (2004 JA27),0.3503926411,0.7835017643,24489.1659734124,8659285.782411436,Earth,False,19.4,True
3758928,(2016 RQ1),0.0291443905,0.0651688382,57367.9774418551,54258775.69829305,Earth,False,24.8,False
3840878,(2019 GJ5),0.2914439045,0.6516883822,56081.203008417,34357446.1405792,Earth,False,19.8,False
2332446,332446 (2008 AF4),0.3065878759,0.6855513317,37003.0025445206,7742093.522191343,Earth,False,19.69,True
3513053,(2010 FB10),0.096506147,0.2157943048,99035.1013452318,56455106.71511725,Earth,False,22.2,False
3337064,(2006 MT6),0.3255029858,0.727846803,18882.952713549,44914462.27022213,Earth,False,19.56,False
3755504,(2016 NF39),0.1108038821,0.2477650126,25371.7802804868,42774073.406804,Earth,False,21.9,False
54016676,(2020 HW3),0.1010543415,0.2259643771,135173.0992853016,65405613.45931495,Earth,False,22.1,False
3459796,(2009 JL2),0.0167708462,0.0375007522,46525.9713137035,265316.534777905,Earth,False,26.0,False
54132515,(2021 FX2),0.014878357,0.0332690178,44351.156334663,5357440.927521896,Earth,False,26.26,False
3825086,(2018 LK),0.1187284988,0.2654849942,80399.0452425761,57943651.642640576,Earth,False,21.75,True
54231436,(2021 YE),0.0175612318,0.0392681082,23264.7408253277,1635006.612816854,Earth,False,25.9,False
3449129,(2009 EE1),0.022108281,0.0494356193,20876.1536643613,11369173.062493932,Earth,False,25.4,False
3843084,(2019 NF),0.1394938229,0.3119176705,18476.5576971152,54301601.469492406,Earth,False,21.4,False
3678016,(2014 OX299),0.3346223745,0.7482383761,147174.3106387106,56124800.841428645,Earth,False,19.5,True
3360546,(2006 WC30),0.0384197891,0.0859092601,34001.6094159921,2372888.427609665,Earth,False,24.2,False
54213624,(2021 UM4),0.0073207399,0.016369672,54450.7006365551,50383262.8349065,Earth,False,27.8,False
3618065,(2012 WG),0.0242412481,0.0542050786,24910.5901837863,68206534.22972707,Earth,False,25.2,False
3549619,(2010 UE),0.0031956189,0.007145621,62370.9434292851,114640.797164768,Earth,False,29.6,False
3675229,(2014 NG65),0.1108038821,0.2477650126,28341.8202657205,72396640.49307911,Earth,False,21.9,True
3515026,(2010 GF7),0.0175612318,0.0392681082,34917.0992408276,1094929.758843258,Earth,False,25.9,False
3789083,(2017 UQ51),0.1899131235,0.4246586539,85132.1945224627,72898077.249457,Earth,False,20.73,True
3837640,(2019 AV3),0.058150704,0.130028927,21195.044171626,15719217.011665909,Earth,False,23.3,False
2168318,168318 (1989 DA),0.4411182,0.9863702813,76148.5897022605,64077502.58334422,Earth,False,18.9,True
3117446,(2002 FW1),0.0421264611,0.0941976306,33052.5749841233,1833515.237137188,Earth,False,24.0,False
3878564,(2019 TP1),0.160160338,0.358129403,48586.5200973053,73197906.23724072,Earth,False,21.1,True
3837746,(2019 AV7),0.0483676488,0.1081533507,72115.8295991018,52117120.62354345,Earth,False,23.7,False
3369849,(2007 DB56),0.3841978911,0.8590926012,3328.3659089156,62500275.02121939,Earth,False,19.2,False
3770285,(2017 DL109),0.0530340723,0.1185877909,42939.9220445608,25735880.593420617,Earth,False,23.5,False
3837599,(2019 AZ2),0.1272198785,0.2844722965,110232.587051141,8641710.276654486,Earth,False,21.6,True
3607741,(2012 QG8),0.4023045798,0.8995803882,12727.6973381129,66884391.2167049,Earth,False,19.1,False
3576728,(2011 QJ21),0.0334622374,0.0748238376,87497.7419362554,55005283.22155155,Earth,False,24.5,False
3791289,(2017 XL2),0.1460679643,0.3266178974,55542.6458928828,57353547.30120689,Earth,False,21.3,True
54054665,(2020 SK5),0.0667659413,0.1492931834,41892.4481748354,8279217.179573056,Earth,False,23.0,False
3645088,(2013 OH),0.1529519353,0.3420109247,104925.4647260508,57278336.11935653,Earth,False,21.2,False
54054541,(2020 SV2),0.0192555078,0.0430566244,28020.7704402882,12148432.197029406,Earth,False,25.7,False
3553169,(2010 XC15),0.1375798959,0.3076379996,64662.6851648017,41882838.71075567,Earth,False,21.43,True
3698519,(2014 HR197),0.0101054342,0.0225964377,61578.3017834449,3115103.015591712,Earth,False,27.1,False
3986635,(2019 YX6),0.1118291378,0.250057554,110835.3737294525,4420949.779122667,Earth,False,21.88,True
54097967,(2020 XQ),0.1363185559,0.3048175575,57258.6349637988,55959273.19183957,Earth,False,21.45,True
54195861,(2021 RW9),0.1724070324,0.3855138443,147117.3950382462,30582847.9162728,Earth,False,20.94,True
2496861,496861 (2000 BE19),0.6676594135,1.4929318344,41529.1154657738,30168068.0298996,Earth,False,18.0,False
2512234,512234 (2015 VO66),0.2111324448,0.4721064988,87856.8985201223,22631060.45669952,Earth,False,20.5,True
54017541,(2020 LD2),0.1460679643,0.3266178974,59079.3534718787,50525504.45404606,Earth,False,21.3,False
3986636,(2020 AD3),0.1266353563,0.283165265,110644.7294847154,55598924.02671247,Earth,False,21.61,True
3764862,(2016 WX9),0.2424124811,0.5420507863,30111.7298886894,43171889.41831174,Earth,False,20.2,False
3761197,(2016 UE),0.0253837029,0.0567596853,20223.5554267683,8704005.29808734,Earth,False,25.1,False
54216372,(2021 VW3),0.1128638801,0.2523713081,50453.721317398,9330527.655235112,Earth,False,21.86,True
54199511,(2021 RR23),0.2091967709,0.4677782004,70995.3691669358,38207805.18427012,Earth,False,20.52,True
54213617,(2021 UF4),0.0102460147,0.0229107855,52103.6430329254,38971228.69611589,Earth,False,27.07,False
3558196,(2011 EB),0.0110803882,0.0247765013,36982.0290166009,940139.825488742,Earth,False,26.9,False
2508774,508774 (1999 JE1),0.2982325052,0.6668681546,58979.6410777816,55655381.91877537,Earth,False,19.75,True
3799790,(2018 EE),0.1160259082,0.2594418179,37465.1846346326,14587860.1116385,Earth,False,21.8,True
3709711,(2015 BP515),0.1623883902,0.3631114793,39299.689291,74025826.46221128,Earth,False,21.07,True
3152307,(2003 GD),0.1010543415,0.2259643771,63889.9255202778,20364780.84181539,Earth,False,22.1,False
54244194,(2022 BH7),0.1700415193,0.3802243961,123828.4219187365,64114815.059682816,Earth,False,20.97,True
2525231,525231 (2004 VB),0.1838886721,0.411187571,36769.5831136828,8673961.96176949,Earth,False,20.8,True
3645215,(2013 ON5),0.4836764882,1.0815335068,62063.9083938233,73915604.53180994,Earth,False,18.7,False
54248549,(2022 DQ2),0.0241298697,0.0539560289,72611.5551835723,70346740.4640655,Earth,False,25.21,False
3579078,(2011 SM68),0.3151773333,0.7047579421,46105.497744579,64464259.392794766,Earth,False,19.63,True
